#nid,label,prop1,prop2,prop3,start,end
9654,person,,low,neg,18,19
9654,person,,low,neg,21,22
9654,person,,low,neg,24,25
9654,person,,low,neg,26,29
9654,person,,low,neg,30,31
9654,person,,low,neg,32,33
9654,person,,low,neg,34,36
9654,person,,low,neg,37,40
9654,person,,low,neg,41,43
9654,person,,low,neg,44,45
9654,person,,low,neg,47,49
9655,person,,low,neg,2,3
9655,person,,low,neg,5,8
9655,person,,low,neg,9,11
9655,person,,low,neg,12,14
9655,person,,low,neg,16,17
9655,person,,low,neg,18,20
9655,person,,low,neg,21,23
9655,person,,low,neg,25,27
9655,person,,low,neg,28,29
9655,person,,low,pos,30,32
9655,person,,low,neg,33,35
9655,person,,low,neg,36,38
9655,person,,low,neg,39,41
9655,person,,low,neg,42,44
9655,person,,low,neg,45,46
9655,person,,low,neg,48,49
9656,person,,low,neg,1,3
9656,person,,low,neg,4,5
9656,person,,low,pos,6,8
9656,person,,low,neg,12,15
9656,person,,low,neg,17,20
9656,person,,low,neg,21,23
9656,person,,low,neg,24,27
9656,person,,low,neg,28,30
9656,person,,low,neg,31,33
9656,person,,low,neg,34,36
9656,person,,low,neg,37,40
9656,person,,low,neg,41,42
9656,person,,low,pos,43,45
9656,person,,low,neg,46,47
9656,person,,low,neg,48,50
9657,person,,low,neg,1,2
9657,person,,low,neg,3,5
9657,person,,low,neg,6,7
9657,person,,low,pos,10,11
9657,person,,low,neg,12,15
9657,person,,low,neg,19,21
9657,person,,low,neg,22,25
9657,person,,low,neg,26,27
9657,person,,low,neg,28,31
9657,person,,low,neg,32,34
9657,person,,low,neg,35,38
9657,person,,low,neg,39,41
9657,person,,low,neg,46,48
9658,person,,low,pos,1,4
9658,person,,low,neg,5,8
9658,person,,low,neg,9,11
9658,person,,low,neg,12,13
9658,person,,low,neg,14,16
9658,person,,low,neg,17,19
9658,person,,low,neg,20,21
9658,person,,low,neg,25,28
9658,person,,low,neg,30,32
9658,person,,low,neg,33,36
9658,person,,low,neg,37,40
9658,person,,low,neg,41,43
9658,person,,low,neg,44,47
9658,person,,low,neg,48,49
9659,person,,low,neg,1,2
9659,person,,low,neg,3,4
9659,person,,low,neg,5,7
9659,person,,low,neg,8,10
9659,person,,low,neg,11,12
9659,person,,low,neg,13,15
9659,person,,low,neg,16,17
9659,person,,low,neg,18,21
9659,person,,low,neg,22,25
9659,person,,low,neg,26,27
9659,person,,low,neg,30,31
9659,person,,low,neg,32,33
9659,person,,low,neg,34,36
9659,person,,low,neg,37,38
9659,person,,low,neg,39,41
9659,person,,low,neg,43,46
9659,person,,low,neg,47,48
9660,person,,low,neg,1,3
9660,person,,low,neg,4,6
9660,person,,low,neg,7,9
9660,person,,low,neg,10,13
9660,person,,low,neg,15,16
9660,person,,low,neg,17,20
9660,person,,low,neg,23,24
9660,person,,low,neg,25,27
9660,person,,low,neg,28,31
9660,person,,low,neg,32,33
9660,person,,low,neg,35,37
9660,person,,low,neg,38,39
9660,person,,low,neg,40,42
9660,person,,low,neg,43,45
9660,person,,low,neg,46,48
9661,person,,low,neg,1,3
9661,person,,low,neg,4,7
9661,person,,low,neg,8,9
9661,person,,low,neg,10,11
9661,person,,low,neg,12,14
9661,person,,low,neg,15,18
9661,person,,low,neg,19,22
9661,person,,low,neg,23,25
9661,person,,low,neg,28,29
9661,person,,low,neg,30,31
9661,person,,low,neg,32,34
9661,person,,low,neg,36,37
9661,person,,low,neg,38,39
9661,person,,low,neg,42,43
9661,person,,low,neg,44,46
9661,person,,low,neg,48,50
9662,person,,low,neg,1,3
9662,person,,low,pos,6,7
9662,person,,low,neg,8,10
9662,person,,low,neg,11,13
9662,person,,low,neg,14,16
9662,person,,low,neg,18,21
9662,person,,low,neg,25,28
9662,person,,low,neg,29,32
9662,person,,low,neg,34,36
9662,person,,low,neg,37,38
9662,person,,low,neg,41,44
9662,person,,low,neg,45,46
9662,person,,low,neg,47,50
9663,person,,low,neg,1,2
9663,person,,low,neg,3,5
9663,person,,low,neg,6,8
9663,person,,low,neg,9,11
9663,person,,low,neg,12,15
9663,person,,low,neg,16,17
9663,person,,low,neg,18,19
9663,person,,low,neg,20,21
9663,person,,low,neg,22,24
9663,person,,low,neg,26,27
9663,person,,low,neg,29,32
9663,person,,low,neg,34,35
9663,person,,low,neg,36,38
9663,person,,low,neg,39,40
9663,person,,low,pos,41,44
9663,person,,low,neg,45,47
9664,person,,low,neg,1,2
9664,person,,low,neg,3,4
9664,person,,low,neg,5,7
9664,person,,low,neg,12,14
9664,person,,low,neg,15,16
9664,person,,low,neg,19,21
9664,person,,low,neg,22,24
9664,person,,low,neg,25,27
9664,person,,low,neg,28,31
9664,person,,low,neg,32,35
9664,person,,low,neg,37,39
9664,person,,low,neg,40,42
9664,person,,low,neg,43,45
9664,person,,low,neg,46,47
9664,person,,low,neg,48,50
9665,person,,low,neg,1,2
9665,person,,low,pos,3,5
9665,person,,low,neg,6,7
9665,person,,low,neg,8,11
9665,person,,low,neg,13,15
9665,person,,low,neg,16,17
9665,person,,low,pos,18,20
9665,person,,low,neg,21,22
9665,person,,low,neg,23,26
9665,person,,low,neg,27,29
9665,person,,low,neg,30,31
9665,person,,low,neg,32,34
9665,person,,low,neg,35,38
9665,person,,low,neg,39,41
9665,person,,low,neg,43,46
9665,person,,low,neg,47,49
9666,person,,low,neg,2,3
9666,person,,low,neg,4,6
9666,person,,low,neg,7,8
9666,person,,low,pos,9,10
9666,person,,low,neg,13,14
9666,person,,low,neg,16,18
9666,person,,low,neg,20,22
9666,person,,low,neg,23,25
9666,person,,low,neg,27,29
9666,person,,low,neg,30,33
9666,person,,low,neg,34,35
9666,person,,low,neg,36,38
9666,person,,low,neg,40,42
9666,person,,low,neg,43,44
9666,person,,low,neg,46,48
9666,person,,low,neg,49,51
9667,person,,low,neg,1,3
9667,person,,low,neg,4,5
9667,person,,low,neg,7,8
9667,person,,low,neg,9,11
9667,person,,low,neg,12,14
9667,person,,low,neg,15,17
9667,person,,low,neg,18,20
9667,person,,low,neg,22,23
9667,person,,low,neg,24,26
9667,person,,low,neg,27,28
9667,person,,low,neg,30,31
9667,person,,low,neg,32,34
9667,person,,low,neg,36,39
9667,person,,low,neg,40,43
9667,person,,low,neg,44,46
9668,person,,low,neg,1,2
9668,person,,low,neg,3,5
9668,person,,low,neg,6,8
9668,person,,low,neg,11,14
9668,person,,low,neg,15,18
9668,person,,low,neg,19,22
9668,person,,low,neg,24,27
9668,person,,low,neg,28,30
9668,person,,low,neg,33,35
9668,person,,low,neg,36,38
9668,person,,low,neg,39,40
9668,person,,low,neg,41,42
9668,person,,low,neg,43,45
9668,person,,low,neg,47,50
9669,person,,low,neg,1,4
9669,person,,low,neg,6,7
9669,person,,low,neg,8,10
9669,person,,low,neg,12,13
9669,person,,low,neg,14,16
9669,person,,low,neg,18,21
9669,person,,low,neg,22,23
9669,person,,low,neg,25,28
9669,person,,low,pos,29,30
9669,person,,low,pos,31,33
9669,person,,low,neg,34,37
9669,person,,low,neg,38,39
9669,person,,low,neg,41,42
9669,person,,low,neg,43,45
9669,person,,low,neg,46,48
9669,person,,low,neg,49,51
9670,person,,low,neg,3,4
9670,person,,low,neg,6,9
9670,person,,low,neg,10,11
9670,person,,low,neg,12,15
9670,person,,low,neg,16,18
9670,person,,low,neg,19,22
9670,person,,low,neg,24,25
9670,person,,low,neg,27,29
9670,person,,low,neg,30,32
9670,person,,low,neg,34,36
9670,person,,low,neg,37,39
9670,person,,low,neg,40,42
9670,person,,low,neg,43,46
9670,person,,low,neg,47,49
9671,person,,low,neg,1,3
9671,person,,low,neg,4,7
9671,person,,low,neg,9,11
9671,person,,low,neg,12,14
9671,person,,low,neg,17,19
9671,person,,low,neg,20,22
9671,person,,low,neg,23,25
9671,person,,low,neg,26,28
9671,person,,low,neg,29,30
9671,person,,low,neg,32,33
9671,person,,low,pos,34,36
9671,person,,low,neg,37,39
9671,person,,low,neg,40,42
9671,person,,low,neg,43,45
9671,person,,low,neg,46,49
9672,person,,low,pos,2,3
9672,person,,low,neg,4,6
9672,person,,low,neg,7,9
9672,person,,low,neg,10,12
9672,person,,low,neg,15,18
9672,person,,low,neg,19,20
9672,person,,low,pos,21,22
9672,person,,low,neg,23,24
9672,person,,low,neg,25,28
9672,person,,low,neg,29,30
9672,person,,low,neg,31,33
9672,person,,low,neg,34,36
9672,person,,low,neg,37,38
9672,person,,low,neg,39,40
9672,person,,low,neg,42,45
9672,person,,low,neg,47,48
9673,person,,low,neg,1,2
9673,person,,low,neg,3,5
9673,person,,low,neg,6,9
9673,person,,low,neg,11,14
9673,person,,low,neg,15,18
9673,person,,low,neg,19,20
9673,person,,low,neg,21,23
9673,person,,low,neg,25,27
9673,person,,low,neg,28,30
9673,person,,low,neg,31,32
9673,person,,low,neg,33,35
9673,person,,low,neg,36,37
9673,person,,low,neg,38,41
9673,person,,low,neg,43,46
9673,person,,low,neg,48,50
9674,person,,low,pos,3,4
9674,person,,low,neg,8,11
9674,person,,low,neg,13,15
9674,person,,low,neg,16,17
9674,person,,low,neg,19,21
9674,person,,low,neg,22,24
9674,person,,low,neg,25,27
9674,person,,low,neg,28,29
9674,person,,low,neg,30,33
9674,person,,low,neg,35,36
9674,person,,low,neg,37,38
9674,person,,low,neg,39,40
9674,person,,low,neg,44,45
9674,person,,low,neg,46,48
9675,person,,low,neg,1,2
9675,person,,low,neg,4,7
9675,person,,low,neg,9,11
9675,person,,low,neg,12,13
9675,person,,low,neg,16,17
9675,person,,low,neg,19,20
9675,person,,low,neg,21,23
9675,person,,low,neg,24,26
9675,person,,low,neg,27,28
9675,person,,low,neg,30,31
9675,person,,low,pos,32,34
9675,person,,low,neg,36,37
9675,person,,low,neg,38,41
9675,person,,low,neg,42,44
9675,person,,low,neg,46,47
9675,person,,low,neg,48,51
9676,person,,low,neg,2,4
9676,person,,low,neg,6,8
9676,person,,low,neg,11,12
9676,person,,low,neg,13,16
9676,person,,low,neg,17,18
9676,person,,low,pos,19,20
9676,person,,low,neg,23,26
9676,person,,low,neg,28,29
9676,person,,low,neg,30,32
9676,person,,low,neg,33,35
9676,person,,low,neg,36,37
9676,person,,low,neg,39,40
9676,person,,low,neg,41,43
9676,person,,low,neg,44,45
9676,person,,low,neg,46,47
9676,person,,low,neg,48,49
9677,person,,low,neg,1,4
9677,person,,low,neg,5,7
9677,person,,low,neg,8,11
9677,person,,low,neg,13,14
9677,person,,low,neg,15,16
9677,person,,low,neg,17,18
9677,person,,low,neg,19,21
9677,person,,low,neg,22,25
9677,person,,low,neg,26,29
9677,person,,low,neg,31,32
9677,person,,low,neg,35,36
9677,person,,low,neg,37,39
9677,person,,low,neg,40,43
9677,person,,low,neg,44,45
9677,person,,low,neg,47,48
9678,person,,high,neg,1,2
9678,person,,high,neg,3,5
9678,person,,high,neg,8,11
9678,person,,high,neg,12,13
9678,person,,high,neg,14,17
9678,person,,high,neg,18,19
9678,person,,high,neg,21,23
9678,person,,high,neg,24,26
9678,person,,high,neg,27,29
9678,person,,high,neg,30,32
9678,person,,high,neg,33,35
9678,person,,high,neg,36,39
9678,person,,high,neg,40,42
9678,person,,high,neg,43,45
9678,person,,high,neg,46,47
9678,person,,high,neg,48,51
9679,person,,low,neg,1,4
9679,person,,low,neg,7,8
9679,person,,low,neg,9,11
9679,person,,low,neg,12,15
9679,person,,low,neg,16,19
9679,person,,low,neg,20,22
9679,person,,low,neg,23,26
9679,person,,low,neg,27,29
9679,person,,low,neg,31,34
9679,person,,low,neg,35,37
9679,person,,low,neg,38,41
9679,person,,low,neg,42,45
9679,person,,low,neg,46,48
9679,person,,low,neg,49,50
9680,person,,high,neg,2,4
9680,person,,high,neg,5,7
9680,person,,high,neg,8,9
9680,person,,high,neg,12,14
9680,person,,high,neg,15,17
9680,person,,high,neg,20,22
9680,person,,high,neg,23,26
9680,person,,high,neg,27,30
9680,person,,high,neg,31,32
9680,person,,high,neg,33,34
9680,person,,high,neg,35,38
9680,person,,high,neg,39,40
9680,person,,high,neg,41,44
9680,person,,high,neg,46,48
9681,person,,low,neg,1,2
9681,person,,low,neg,4,6
9681,person,,low,neg,8,10
9681,person,,low,neg,11,13
9681,person,,low,neg,15,17
9681,person,,low,neg,18,19
9681,person,,low,neg,20,22
9681,person,,low,neg,23,24
9681,person,,low,neg,27,29
9681,person,,low,neg,31,32
9681,person,,low,neg,35,38
9681,person,,low,neg,40,43
9681,person,,low,neg,44,47
9682,person,,low,neg,1,4
9682,person,,low,neg,6,8
9682,person,,low,neg,9,11
9682,person,,low,neg,12,14
9682,person,,low,neg,15,17
9682,person,,low,neg,18,19
9682,person,,low,neg,21,22
9682,person,,low,neg,23,25
9682,person,,low,neg,26,27
9682,person,,low,neg,30,31
9682,person,,low,neg,32,35
9682,person,,low,neg,36,39
9682,person,,low,neg,41,43
9682,person,,low,neg,45,47
9683,person,,low,neg,2,5
9683,person,,low,neg,6,7
9683,person,,low,pos,8,10
9683,person,,low,neg,11,14
9683,person,,low,neg,15,17
9683,person,,low,neg,18,20
9683,person,,low,neg,21,24
9683,person,,low,neg,25,27
9683,person,,low,neg,29,30
9683,person,,low,neg,31,32
9683,person,,low,neg,33,35
9683,person,,low,neg,36,38
9683,person,,low,neg,39,41
9683,person,,low,neg,42,44
9683,person,,low,pos,45,46
9683,person,,low,neg,47,49
9684,person,,high,neg,1,3
9684,person,,high,neg,4,6
9684,person,,high,neg,8,11
9684,person,,high,neg,12,14
9684,person,,high,neg,15,18
9684,person,,high,neg,19,22
9684,person,,high,neg,23,24
9684,person,,high,neg,25,28
9684,person,,high,neg,29,31
9684,person,,high,neg,32,34
9684,person,,high,pos,37,39
9684,person,,high,neg,42,45
9684,person,,high,neg,47,49
9685,person,,low,neg,1,2
9685,person,,low,neg,5,7
9685,person,,low,neg,8,10
9685,person,,low,neg,12,13
9685,person,,low,neg,14,17
9685,person,,low,pos,20,21
9685,person,,low,neg,22,23
9685,person,,low,neg,24,25
9685,person,,low,neg,27,28
9685,person,,low,neg,30,31
9685,person,,low,neg,32,33
9685,person,,low,neg,34,35
9685,person,,low,neg,36,37
9685,person,,low,neg,38,40
9685,person,,low,neg,41,43
9685,person,,low,neg,48,49
9686,person,,low,pos,1,3
9686,person,,low,neg,4,6
9686,person,,low,pos,9,10
9686,person,,low,neg,12,14
9686,person,,low,neg,16,18
9686,person,,low,neg,19,21
9686,person,,low,neg,25,26
9686,person,,low,neg,28,31
9686,person,,low,neg,33,35
9686,person,,low,neg,36,39
9686,person,,low,neg,40,42
9686,person,,low,neg,43,45
9686,person,,low,neg,47,48
9686,person,,low,neg,49,50
9687,person,,low,neg,1,2
9687,person,,low,neg,4,7
9687,person,,low,neg,8,10
9687,person,,low,neg,12,13
9687,person,,low,neg,14,16
9687,person,,low,neg,18,21
9687,person,,low,neg,22,23
9687,person,,low,neg,24,26
9687,person,,low,neg,27,29
9687,person,,low,neg,32,33
9687,person,,low,neg,34,36
9687,person,,low,neg,37,38
9687,person,,low,neg,39,40
9687,person,,low,neg,43,44
9687,person,,low,neg,45,48
9688,person,,low,neg,1,4
9688,person,,low,neg,5,7
9688,person,,low,neg,9,10
9688,person,,low,neg,12,15
9688,person,,low,neg,16,18
9688,person,,low,neg,19,21
9688,person,,low,neg,22,24
9688,person,,low,neg,25,28
9688,person,,low,neg,30,33
9688,person,,low,neg,34,36
9688,person,,low,neg,41,44
9688,person,,low,neg,46,49
9689,person,,low,neg,4,5
9689,person,,low,neg,6,9
9689,person,,low,neg,10,11
9689,person,,low,neg,12,15
9689,person,,low,neg,16,17
9689,person,,low,neg,19,21
9689,person,,low,neg,22,24
9689,person,,low,neg,26,27
9689,person,,low,neg,28,30
9689,person,,low,neg,31,33
9689,person,,low,neg,34,36
9689,person,,low,neg,37,38
9689,person,,low,neg,39,42
9689,person,,low,neg,43,46
9689,person,,low,neg,47,48
9690,person,,high,neg,1,2
9690,person,,high,neg,3,6
9690,person,,high,neg,7,8
9690,person,,high,neg,9,10
9690,person,,high,neg,11,13
9690,person,,high,neg,14,15
9690,person,,high,neg,17,18
9690,person,,high,neg,19,20
9690,person,,high,neg,21,22
9690,person,,high,neg,23,26
9690,person,,high,neg,27,30
9690,person,,high,neg,31,33
9690,person,,high,neg,34,35
9690,person,,high,neg,36,39
9690,person,,high,neg,40,41
9690,person,,high,neg,42,43
9690,person,,high,neg,44,46
9690,person,,high,neg,47,48
9690,person,,high,neg,49,50
9691,person,,low,neg,1,2
9691,person,,low,pos,3,4
9691,person,,low,neg,6,7
9691,person,,low,neg,8,9
9691,person,,low,neg,11,14
9691,person,,low,neg,15,16
9691,person,,low,neg,17,18
9691,person,,low,pos,19,22
9691,person,,low,neg,23,26
9691,person,,low,neg,27,29
9691,person,,low,neg,30,32
9691,person,,low,neg,33,35
9691,person,,low,neg,36,39
9691,person,,low,neg,40,43
9691,person,,low,neg,45,47
9691,person,,low,neg,48,49
9692,person,,low,neg,2,4
9692,person,,low,neg,5,6
9692,person,,low,neg,7,8
9692,person,,low,neg,9,11
9692,person,,low,pos,14,16
9692,person,,low,neg,17,18
9692,person,,low,neg,19,21
9692,person,,low,neg,22,25
9692,person,,low,neg,26,28
9692,person,,low,neg,29,31
9692,person,,low,neg,32,35
9692,person,,low,neg,36,38
9692,person,,low,neg,39,41
9692,person,,low,neg,42,44
9692,person,,low,neg,45,48
9692,person,,low,neg,49,50
9693,person,,low,neg,3,5
9693,person,,low,neg,6,8
9693,person,,low,neg,9,10
9693,person,,low,neg,11,13
9693,person,,low,neg,14,16
9693,person,,low,neg,17,18
9693,person,,low,neg,19,22
9693,person,,low,neg,23,25
9693,person,,low,neg,26,27
9693,person,,low,neg,28,31
9693,person,,low,neg,32,35
9693,person,,low,neg,37,39
9693,person,,low,neg,40,42
9693,person,,low,neg,43,46
9693,person,,low,neg,47,48
9694,person,,low,neg,1,2
9694,person,,low,neg,3,4
9694,person,,low,neg,5,7
9694,person,,low,neg,8,11
9694,person,,low,pos,13,14
9694,person,,low,neg,15,16
9694,person,,low,neg,17,19
9694,person,,low,neg,21,23
9694,person,,low,neg,24,27
9694,person,,low,neg,28,31
9694,person,,low,neg,32,33
9694,person,,low,neg,34,35
9694,person,,low,neg,36,37
9694,person,,low,neg,38,40
9694,person,,low,neg,41,44
9694,person,,low,neg,45,46
9694,person,,low,neg,47,50
9695,person,,low,neg,1,2
9695,person,,low,neg,3,4
9695,person,,low,pos,5,8
9695,person,,low,neg,9,10
9695,person,,low,neg,11,13
9695,person,,low,neg,14,16
9695,person,,low,neg,17,18
9695,person,,low,neg,19,20
9695,person,,low,neg,24,26
9695,person,,low,neg,27,30
9695,person,,low,neg,31,33
9695,person,,low,neg,36,38
9695,person,,low,neg,39,41
9695,person,,low,neg,42,44
9695,person,,low,neg,45,46
9695,person,,low,neg,47,50
9696,person,,low,neg,1,4
9696,person,,low,neg,5,8
9696,person,,low,neg,9,11
9696,person,,low,neg,12,14
9696,person,,low,neg,15,18
9696,person,,low,neg,19,22
9696,person,,low,neg,23,25
9696,person,,low,neg,26,27
9696,person,,low,neg,29,31
9696,person,,low,neg,32,34
9696,person,,low,neg,35,36
9696,person,,low,neg,37,39
9696,person,,low,neg,41,44
9696,person,,low,pos,45,46
9696,person,,low,neg,47,49
9697,person,,low,neg,1,4
9697,person,,low,neg,5,6
9697,person,,low,neg,7,9
9697,person,,low,neg,10,11
9697,person,,low,neg,12,13
9697,person,,low,neg,14,16
9697,person,,low,neg,17,20
9697,person,,low,neg,22,25
9697,person,,low,neg,26,28
9697,person,,low,neg,29,31
9697,person,,low,neg,33,34
9697,person,,low,neg,35,36
9697,person,,low,neg,37,40
9697,person,,low,neg,41,42
9697,person,,low,neg,44,46
9697,person,,low,neg,47,49
9698,person,,low,neg,1,2
9698,person,,low,neg,3,5
9698,person,,low,neg,9,10
9698,person,,low,neg,13,15
9698,person,,low,neg,17,18
9698,person,,low,neg,19,21
9698,person,,low,neg,22,23
9698,person,,low,neg,25,26
9698,person,,low,neg,27,28
9698,person,,low,neg,29,32
9698,person,,low,pos,33,36
9698,person,,low,neg,38,39
9698,person,,low,neg,40,43
9698,person,,low,neg,44,46
9698,person,,low,neg,47,50
9699,person,,high,neg,1,4
9699,person,,high,neg,5,8
9699,person,,high,neg,9,11
9699,person,,high,neg,12,13
9699,person,,high,neg,15,17
9699,person,,high,neg,20,22
9699,person,,high,neg,24,25
9699,person,,high,neg,26,28
9699,person,,high,neg,29,30
9699,person,,high,neg,31,34
9699,person,,high,neg,36,37
9699,person,,high,neg,39,42
9699,person,,high,neg,43,44
9699,person,,high,neg,45,47
9699,person,,high,neg,48,49
9700,person,,low,neg,1,4
9700,person,,low,neg,5,6
9700,person,,low,neg,11,12
9700,person,,low,neg,13,16
9700,person,,low,pos,17,18
9700,person,,low,neg,19,21
9700,person,,low,neg,22,23
9700,person,,low,neg,24,25
9700,person,,low,neg,26,28
9700,person,,low,neg,29,31
9700,person,,low,neg,32,33
9700,person,,low,neg,35,37
9700,person,,low,neg,39,42
9700,person,,low,neg,44,47
9700,person,,low,neg,48,50
9701,person,,low,neg,1,3
9701,person,,low,neg,4,5
9701,person,,low,neg,6,7
9701,person,,low,neg,8,11
9701,person,,low,neg,13,14
9701,person,,low,neg,15,16
9701,person,,low,neg,19,22
9701,person,,low,neg,23,24
9701,person,,low,neg,25,26
9701,person,,low,neg,27,28
9701,person,,low,neg,29,32
9701,person,,low,neg,33,35
9701,person,,low,neg,36,37
9701,person,,low,neg,40,42
9701,person,,low,neg,43,45
9701,person,,low,pos,46,47
9701,person,,low,neg,48,51
9702,person,,low,neg,1,4
9702,person,,low,neg,5,8
9702,person,,low,neg,12,14
9702,person,,low,neg,15,18
9702,person,,low,neg,19,20
9702,person,,low,neg,21,23
9702,person,,low,neg,24,26
9702,person,,low,neg,27,29
9702,person,,low,neg,30,31
9702,person,,low,neg,33,34
9702,person,,low,neg,35,36
9702,person,,low,neg,37,40
9702,person,,low,neg,42,44
9702,person,,low,neg,47,48
9703,person,,high,neg,1,2
9703,person,,high,neg,3,5
9703,person,,high,neg,6,8
9703,person,,high,neg,9,10
9703,person,,high,neg,11,12
9703,person,,high,neg,13,15
9703,person,,high,neg,17,18
9703,person,,high,neg,19,20
9703,person,,high,neg,21,23
9703,person,,high,neg,24,26
9703,person,,high,neg,28,29
